,unique_id,bank_account
5886,uniqueid_12021 x 2016,0
5887,uniqueid_12022 x 2016,0
5888,uniqueid_12023 x 2016,0
5889,uniqueid_12024 x 2016,0
5890,uniqueid_12025 x 2016,0
5891,uniqueid_12026 x 2016,0
5892,uniqueid_12027 x 2016,0
5893,uniqueid_12028 x 2016,1
5894,uniqueid_12029 x 2016,0
5895,uniqueid_12030 x 2016,0
5896,uniqueid_12031 x 2016,0
5897,uniqueid_12032 x 2016,0
5898,uniqueid_12033 x 2016,0
5899,uniqueid_12034 x 2016,0
5900,uniqueid_12035 x 2016,0
5901,uniqueid_12036 x 2016,0
5902,uniqueid_12037 x 2016,0
5903,uniqueid_12038 x 2016,0
5904,uniqueid_12039 x 2016,1
5905,uniqueid_12040 x 2016,0
5906,uniqueid_12041 x 2016,0
5907,uniqueid_12042 x 2016,0
5908,uniqueid_12043 x 2016,0
5909,uniqueid_12044 x 2016,0
5910,uniqueid_12045 x 2016,0
5911,uniqueid_12046 x 2016,0
5912,uniqueid_12047 x 2016,0
5913,uniqueid_12048 x 2016,0
5914,uniqueid_12049 x 2016,0
5915,uniqueid_12050 x 2016,0
5916,uniqueid_12051 x 2016,1
5917,uniqueid_12052 x 2016,0
5918,uniqueid_12053 x 2016,0
5919,uniqueid_12054 x 2016,0
5920,uniqueid_12055 x 2016,1
5921,uniqueid_12056 x 2016,0
5922,uniqueid_12057 x 2016,1
5923,uniqueid_12058 x 2016,0
5924,uniqueid_12059 x 2016,0
5925,uniqueid_12060 x 2016,0
5926,uniqueid_12061 x 2016,0
5927,uniqueid_12062 x 2016,1
5928,uniqueid_12063 x 2016,0
5929,uniqueid_12064 x 2016,0
5930,uniqueid_12065 x 2016,0
5931,uniqueid_12066 x 2016,0
5932,uniqueid_12067 x 2016,0
5933,uniqueid_12068 x 2016,0
5934,uniqueid_12069 x 2016,0
5935,uniqueid_12070 x 2016,0
5936,uniqueid_12071 x 2016,0
5937,uniqueid_12072 x 2016,0
5938,uniqueid_12073 x 2016,0
5939,uniqueid_12074 x 2016,0
5940,uniqueid_12075 x 2016,0
5941,uniqueid_12076 x 2016,0
5942,uniqueid_12077 x 2016,0
5943,uniqueid_12078 x 2016,0
5944,uniqueid_12079 x 2016,1
5945,uniqueid_12080 x 2016,0
5946,uniqueid_12081 x 2016,0
5947,uniqueid_12082 x 2016,0
5948,uniqueid_12083 x 2016,0
5949,uniqueid_12084 x 2016,0
5950,uniqueid_12085 x 2016,0
5951,uniqueid_12086 x 2016,0
5952,uniqueid_12087 x 2016,0
5953,uniqueid_12088 x 2016,0
5954,uniqueid_12089 x 2016,0
5955,uniqueid_12090 x 2016,0
5956,uniqueid_12091 x 2016,0
5957,uniqueid_12092 x 2016,1
5958,uniqueid_12093 x 2016,0
5959,uniqueid_12094 x 2016,0
5960,uniqueid_12095 x 2016,0
5961,uniqueid_12096 x 2016,0
5962,uniqueid_12097 x 2016,0
5963,uniqueid_12098 x 2016,0
5964,uniqueid_12099 x 2016,1
5965,uniqueid_12100 x 2016,0
5966,uniqueid_12101 x 2016,0
5967,uniqueid_12102 x 2016,0
5968,uniqueid_12103 x 2016,0
5969,uniqueid_12104 x 2016,0
5970,uniqueid_12105 x 2016,0
5971,uniqueid_12106 x 2016,0
5972,uniqueid_12107 x 2016,0
5973,uniqueid_12108 x 2016,1
5974,uniqueid_12109 x 2016,0
5975,uniqueid_12110 x 2016,0
5976,uniqueid_12111 x 2016,0
5977,uniqueid_12112 x 2016,0
5978,uniqueid_12113 x 2016,0
5979,uniqueid_12114 x 2016,0
5980,uniqueid_12115 x 2016,0
5981,uniqueid_12116 x 2016,0
5982,uniqueid_12117 x 2016,0
5983,uniqueid_12118 x 2016,0
5984,uniqueid_12119 x 2016,0
5985,uniqueid_12120 x 2016,0
5986,uniqueid_12121 x 2016,0
5987,uniqueid_12122 x 2016,0
5988,uniqueid_12123 x 2016,0
5989,uniqueid_12124 x 2016,1
5990,uniqueid_12125 x 2016,0
5991,uniqueid_12126 x 2016,0
5992,uniqueid_12127 x 2016,0
5993,uniqueid_12128 x 2016,0
5994,uniqueid_12129 x 2016,0
5995,uniqueid_12130 x 2016,0
5996,uniqueid_12131 x 2016,0
5997,uniqueid_12132 x 2016,0
5998,uniqueid_12133 x 2016,0
5999,uniqueid_12134 x 2016,0
6000,uniqueid_12135 x 2016,0
6001,uniqueid_12136 x 2016,0
6002,uniqueid_12137 x 2016,0
6003,uniqueid_12138 x 2016,1
6004,uniqueid_12139 x 2016,0
6005,uniqueid_12140 x 2016,0
6006,uniqueid_12141 x 2016,0
6007,uniqueid_12142 x 2016,0
6008,uniqueid_12143 x 2016,0
6009,uniqueid_12144 x 2016,1
6010,uniqueid_12145 x 2016,1
6011,uniqueid_12146 x 2016,0
6012,uniqueid_12147 x 2016,0
6013,uniqueid_12148 x 2016,0
6014,uniqueid_12149 x 2016,1
6015,uniqueid_12150 x 2016,0
6016,uniqueid_12151 x 2016,0
6017,uniqueid_12152 x 2016,0
6018,uniqueid_12153 x 2016,0
6019,uniqueid_12154 x 2016,0
6020,uniqueid_12155 x 2016,0
6021,uniqueid_12156 x 2016,0
6022,uniqueid_12157 x 2016,0
6023,uniqueid_12158 x 2016,0
6024,uniqueid_12159 x 2016,0
6025,uniqueid_12160 x 2016,0
6026,uniqueid_12161 x 2016,0
6027,uniqueid_12162 x 2016,0
6028,uniqueid_12163 x 2016,0
6029,uniqueid_12164 x 2016,0
6030,uniqueid_12165 x 2016,0
6031,uniqueid_12166 x 2016,0
6032,uniqueid_12167 x 2016,0
6033,uniqueid_12168 x 2016,0
6034,uniqueid_12169 x 2016,0
6035,uniqueid_12170 x 2016,0
6036,uniqueid_12171 x 2016,0
6037,uniqueid_12172 x 2016,0
6038,uniqueid_12173 x 2016,0
6039,uniqueid_12174 x 2016,0
6040,uniqueid_12175 x 2016,0
6041,uniqueid_12176 x 2016,0
6042,uniqueid_12177 x 2016,0
6043,uniqueid_12178 x 2016,0
6044,uniqueid_12179 x 2016,0
6045,uniqueid_12180 x 2016,0
6046,uniqueid_12181 x 2016,0
6047,uniqueid_12182 x 2016,0
6048,uniqueid_12183 x 2016,0
6049,uniqueid_12184 x 2016,0
6050,uniqueid_12185 x 2016,0
6051,uniqueid_12186 x 2016,0
6052,uniqueid_12187 x 2016,0
6053,uniqueid_12188 x 2016,0
6054,uniqueid_12189 x 2016,0
6055,uniqueid_12190 x 2016,0
6056,uniqueid_12191 x 2016,0
6057,uniqueid_12192 x 2016,0
6058,uniqueid_12193 x 2016,0
6059,uniqueid_12194 x 2016,0
6060,uniqueid_12195 x 2016,0
6061,uniqueid_12196 x 2016,0
6062,uniqueid_12197 x 2016,0
6063,uniqueid_12198 x 2016,0
6064,uniqueid_12199 x 2016,0
6065,uniqueid_12200 x 2016,0
6066,uniqueid_12201 x 2016,0
6067,uniqueid_12202 x 2016,0
6068,uniqueid_12203 x 2016,0
6069,uniqueid_12204 x 2016,1
6070,uniqueid_12205 x 2016,0
6071,uniqueid_12206 x 2016,0
6072,uniqueid_12207 x 2016,0
6073,uniqueid_12208 x 2016,0
6074,uniqueid_12209 x 2016,0
6075,uniqueid_12210 x 2016,0
6076,uniqueid_12211 x 2016,0
6077,uniqueid_12212 x 2016,0
6078,uniqueid_12213 x 2016,0
6079,uniqueid_12214 x 2016,0
6080,uniqueid_12215 x 2016,0
6081,uniqueid_12216 x 2016,0
6082,uniqueid_12217 x 2016,0
6083,uniqueid_12218 x 2016,0
6084,uniqueid_12219 x 2016,0
6085,uniqueid_12220 x 2016,0
6086,uniqueid_12221 x 2016,0
6087,uniqueid_12222 x 2016,0
6088,uniqueid_12223 x 2016,0
6089,uniqueid_12224 x 2016,0
6090,uniqueid_12225 x 2016,0
6091,uniqueid_12226 x 2016,0
6092,uniqueid_12227 x 2016,0
6093,uniqueid_12228 x 2016,1
6094,uniqueid_12229 x 2016,0
6095,uniqueid_12230 x 2016,0
6096,uniqueid_12231 x 2016,0
6097,uniqueid_12232 x 2016,0
6098,uniqueid_12233 x 2016,0
6099,uniqueid_12234 x 2016,0
6100,uniqueid_12235 x 2016,0
6101,uniqueid_12236 x 2016,0
6102,uniqueid_12237 x 2016,0
6103,uniqueid_12238 x 2016,0
6104,uniqueid_12239 x 2016,0
6105,uniqueid_12240 x 2016,0
6106,uniqueid_12241 x 2016,0
6107,uniqueid_12242 x 2016,0
6108,uniqueid_12243 x 2016,0
6109,uniqueid_12244 x 2016,0
6110,uniqueid_12245 x 2016,0
6111,uniqueid_12246 x 2016,0
6112,uniqueid_12247 x 2016,0
6113,uniqueid_12248 x 2016,1
6114,uniqueid_12249 x 2016,0
6115,uniqueid_12250 x 2016,1
6116,uniqueid_12251 x 2016,0
6117,uniqueid_12252 x 2016,0
6118,uniqueid_12253 x 2016,1
6119,uniqueid_12254 x 2016,0
6120,uniqueid_12255 x 2016,0
6121,uniqueid_12256 x 2016,0
6122,uniqueid_12257 x 2016,0
6123,uniqueid_12258 x 2016,0
6124,uniqueid_12259 x 2016,0
6125,uniqueid_12260 x 2016,0
6126,uniqueid_12261 x 2016,0
6127,uniqueid_12262 x 2016,0
6128,uniqueid_12263 x 2016,0
6129,uniqueid_12264 x 2016,0
6130,uniqueid_12265 x 2016,0
6131,uniqueid_12266 x 2016,0
6132,uniqueid_12267 x 2016,0
6133,uniqueid_12268 x 2016,0
6134,uniqueid_12269 x 2016,0
6135,uniqueid_12270 x 2016,0
6136,uniqueid_12271 x 2016,0
6137,uniqueid_12272 x 2016,0
6138,uniqueid_12273 x 2016,0
6139,uniqueid_12274 x 2016,0
6140,uniqueid_12275 x 2016,0
6141,uniqueid_12276 x 2016,0
6142,uniqueid_12277 x 2016,0
6143,uniqueid_12278 x 2016,0
6144,uniqueid_12279 x 2016,0
6145,uniqueid_12280 x 2016,0
6146,uniqueid_12281 x 2016,0
6147,uniqueid_12282 x 2016,0
6148,uniqueid_12283 x 2016,0
6149,uniqueid_12284 x 2016,0
6150,uniqueid_12285 x 2016,0
6151,uniqueid_12286 x 2016,0
6152,uniqueid_12287 x 2016,0
6153,uniqueid_12288 x 2016,0
6154,uniqueid_12289 x 2016,0
6155,uniqueid_12290 x 2016,0
6156,uniqueid_12291 x 2016,0
6157,uniqueid_12292 x 2016,0
6158,uniqueid_12293 x 2016,0
6159,uniqueid_12294 x 2016,0
6160,uniqueid_12295 x 2016,0
6161,uniqueid_12296 x 2016,0
6162,uniqueid_12297 x 2016,0
6163,uniqueid_12298 x 2016,0
6164,uniqueid_12299 x 2016,0
6165,uniqueid_12300 x 2016,1
6166,uniqueid_12301 x 2016,0
6167,uniqueid_12302 x 2016,0
6168,uniqueid_12303 x 2016,0
6169,uniqueid_12304 x 2016,0
6170,uniqueid_12305 x 2016,0
6171,uniqueid_12306 x 2016,0
6172,uniqueid_12307 x 2016,0
6173,uniqueid_12308 x 2016,0
6174,uniqueid_12309 x 2016,0
6175,uniqueid_12310 x 2016,0
6176,uniqueid_12311 x 2016,0
6177,uniqueid_12312 x 2016,0
6178,uniqueid_12313 x 2016,0
6179,uniqueid_12314 x 2016,0
6180,uniqueid_12315 x 2016,0
6181,uniqueid_12316 x 2016,0
6182,uniqueid_12317 x 2016,0
6183,uniqueid_12318 x 2016,1
6184,uniqueid_12319 x 2016,0
6185,uniqueid_12320 x 2016,0
6186,uniqueid_12321 x 2016,0
6187,uniqueid_12322 x 2016,0
6188,uniqueid_12323 x 2016,0
6189,uniqueid_12324 x 2016,0
6190,uniqueid_12325 x 2016,0
6191,uniqueid_12326 x 2016,0
6192,uniqueid_12327 x 2016,0
6193,uniqueid_12328 x 2016,0
6194,uniqueid_12329 x 2016,0
6195,uniqueid_12330 x 2016,0
6196,uniqueid_12331 x 2016,0
6197,uniqueid_12332 x 2016,0
6198,uniqueid_12333 x 2016,0
6199,uniqueid_12334 x 2016,0
6200,uniqueid_12335 x 2016,0
6201,uniqueid_12336 x 2016,0
6202,uniqueid_12337 x 2016,0
6203,uniqueid_12338 x 2016,0
6204,uniqueid_12339 x 2016,0
6205,uniqueid_12340 x 2016,0
6206,uniqueid_12341 x 2016,0
6207,uniqueid_12342 x 2016,0
6208,uniqueid_12343 x 2016,0
6209,uniqueid_12344 x 2016,1
6210,uniqueid_12345 x 2016,0
6211,uniqueid_12346 x 2016,0
6212,uniqueid_12347 x 2016,0
6213,uniqueid_12348 x 2016,0
6214,uniqueid_12349 x 2016,0
6215,uniqueid_12350 x 2016,0
6216,uniqueid_12351 x 2016,0
6217,uniqueid_12352 x 2016,0
6218,uniqueid_12353 x 2016,0
6219,uniqueid_12354 x 2016,0
6220,uniqueid_12355 x 2016,0
6221,uniqueid_12356 x 2016,0
6222,uniqueid_12357 x 2016,0
6223,uniqueid_12358 x 2016,0
6224,uniqueid_12359 x 2016,0
6225,uniqueid_12360 x 2016,0
6226,uniqueid_12361 x 2016,1
6227,uniqueid_12362 x 2016,0
6228,uniqueid_12363 x 2016,1
6229,uniqueid_12364 x 2016,0
6230,uniqueid_12365 x 2016,0
6231,uniqueid_12366 x 2016,0
6232,uniqueid_12367 x 2016,0
6233,uniqueid_12368 x 2016,0
6234,uniqueid_12369 x 2016,0
6235,uniqueid_12370 x 2016,0
6236,uniqueid_12371 x 2016,0
6237,uniqueid_12372 x 2016,0
6238,uniqueid_12373 x 2016,0
6239,uniqueid_12374 x 2016,0
6240,uniqueid_12375 x 2016,0
6241,uniqueid_12376 x 2016,0
6242,uniqueid_12377 x 2016,0
6243,uniqueid_12378 x 2016,0
6244,uniqueid_12379 x 2016,0
6245,uniqueid_12380 x 2016,1
6246,uniqueid_12381 x 2016,1
6247,uniqueid_12382 x 2016,1
6248,uniqueid_12383 x 2016,0
6249,uniqueid_12384 x 2016,0
6250,uniqueid_12385 x 2016,0
6251,uniqueid_12386 x 2016,0
6252,uniqueid_12387 x 2016,0
6253,uniqueid_12388 x 2016,0
6254,uniqueid_12389 x 2016,0
6255,uniqueid_12390 x 2016,0
6256,uniqueid_12391 x 2016,0
6257,uniqueid_12392 x 2016,0
6258,uniqueid_12393 x 2016,0
6259,uniqueid_12394 x 2016,0
6260,uniqueid_12395 x 2016,0
6261,uniqueid_12396 x 2016,0
6262,uniqueid_12397 x 2016,0
6263,uniqueid_12398 x 2016,0
6264,uniqueid_12399 x 2016,0
6265,uniqueid_12400 x 2016,0
6266,uniqueid_12401 x 2016,0
6267,uniqueid_12402 x 2016,0
6268,uniqueid_12403 x 2016,0
6269,uniqueid_12404 x 2016,0
6270,uniqueid_12405 x 2016,0
6271,uniqueid_12406 x 2016,0
6272,uniqueid_12407 x 2016,0
6273,uniqueid_12408 x 2016,0
6274,uniqueid_12409 x 2016,0
6275,uniqueid_12410 x 2016,0
6276,uniqueid_12411 x 2016,0
6277,uniqueid_12412 x 2016,0
6278,uniqueid_12413 x 2016,0
6279,uniqueid_12414 x 2016,0
6280,uniqueid_12415 x 2016,0
6281,uniqueid_12416 x 2016,0
6282,uniqueid_12417 x 2016,0
6283,uniqueid_12418 x 2016,1
6284,uniqueid_12419 x 2016,0
6285,uniqueid_12420 x 2016,0
6286,uniqueid_12421 x 2016,1
6287,uniqueid_12422 x 2016,0
6288,uniqueid_12423 x 2016,0
6289,uniqueid_12424 x 2016,0
6290,uniqueid_12425 x 2016,0
6291,uniqueid_12426 x 2016,0
6292,uniqueid_12427 x 2016,0
6293,uniqueid_12428 x 2016,0
6294,uniqueid_12429 x 2016,0
6295,uniqueid_12430 x 2016,0
6296,uniqueid_12431 x 2016,0
6297,uniqueid_12432 x 2016,0
6298,uniqueid_12433 x 2016,0
6299,uniqueid_12434 x 2016,0
6300,uniqueid_12435 x 2016,0
6301,uniqueid_12436 x 2016,0
6302,uniqueid_12437 x 2016,0
6303,uniqueid_12438 x 2016,0
6304,uniqueid_12439 x 2016,0
6305,uniqueid_12440 x 2016,0
6306,uniqueid_12441 x 2016,0
6307,uniqueid_12442 x 2016,0
6308,uniqueid_12443 x 2016,0
6309,uniqueid_12444 x 2016,0
6310,uniqueid_12445 x 2016,0
6311,uniqueid_12446 x 2016,0
6312,uniqueid_12447 x 2016,0
6313,uniqueid_12448 x 2016,0
6314,uniqueid_12449 x 2016,1
6315,uniqueid_12450 x 2016,0
6316,uniqueid_12451 x 2016,0
6317,uniqueid_12452 x 2016,0
6318,uniqueid_12453 x 2016,0
6319,uniqueid_12454 x 2016,0
6320,uniqueid_12455 x 2016,0
6321,uniqueid_12456 x 2016,0
6322,uniqueid_12457 x 2016,0
6323,uniqueid_12458 x 2016,0
6324,uniqueid_12459 x 2016,0
6325,uniqueid_12460 x 2016,0
6326,uniqueid_12461 x 2016,0
6327,uniqueid_12462 x 2016,0
6328,uniqueid_12463 x 2016,0
6329,uniqueid_12464 x 2016,0
6330,uniqueid_12465 x 2016,0
6331,uniqueid_12466 x 2016,0
6332,uniqueid_12467 x 2016,0
6333,uniqueid_12468 x 2016,0
6334,uniqueid_12469 x 2016,0
6335,uniqueid_12470 x 2016,0
6336,uniqueid_12471 x 2016,0
6337,uniqueid_12472 x 2016,0
6338,uniqueid_12473 x 2016,0
6339,uniqueid_12474 x 2016,0
6340,uniqueid_12475 x 2016,0
6341,uniqueid_12476 x 2016,0
6342,uniqueid_12477 x 2016,0
6343,uniqueid_12478 x 2016,0
6344,uniqueid_12479 x 2016,0
6345,uniqueid_12480 x 2016,0
6346,uniqueid_6490 x 2017,0
6347,uniqueid_6498 x 2017,0
6348,uniqueid_6502 x 2017,0
6349,uniqueid_6504 x 2017,1
6350,uniqueid_6524 x 2017,1
6351,uniqueid_6544 x 2017,1
6352,uniqueid_6551 x 2017,1
6353,uniqueid_6562 x 2017,0
6354,uniqueid_6569 x 2017,0
6355,uniqueid_6574 x 2017,0
6356,uniqueid_6580 x 2017,1
6357,uniqueid_6583 x 2017,0
6358,uniqueid_6594 x 2017,0
6359,uniqueid_6598 x 2017,1
6360,uniqueid_6600 x 2017,1
6361,uniqueid_6604 x 2017,1
6362,uniqueid_6618 x 2017,1
6363,uniqueid_6638 x 2017,0
6364,uniqueid_6639 x 2017,0
6365,uniqueid_6640 x 2017,1
6366,uniqueid_6641 x 2017,0
6367,uniqueid_6642 x 2017,1
6368,uniqueid_6643 x 2017,0
6369,uniqueid_6644 x 2017,0
6370,uniqueid_6645 x 2017,1
6371,uniqueid_6646 x 2017,0
6372,uniqueid_6647 x 2017,0
6373,uniqueid_6648 x 2017,1
6374,uniqueid_6649 x 2017,0
6375,uniqueid_6650 x 2017,0
6376,uniqueid_6651 x 2017,0
6377,uniqueid_6652 x 2017,0
6378,uniqueid_6653 x 2017,0
6379,uniqueid_6654 x 2017,0
6380,uniqueid_6655 x 2017,0
6381,uniqueid_6656 x 2017,1
6382,uniqueid_6657 x 2017,0
6383,uniqueid_6658 x 2017,1
6384,uniqueid_6659 x 2017,0
6385,uniqueid_6660 x 2017,0
6386,uniqueid_6661 x 2017,0
6387,uniqueid_6662 x 2017,0
6388,uniqueid_6663 x 2017,0
6389,uniqueid_6664 x 2017,0
6390,uniqueid_6665 x 2017,0
6391,uniqueid_6666 x 2017,0
6392,uniqueid_6667 x 2017,0
6393,uniqueid_6668 x 2017,0
6394,uniqueid_6669 x 2017,0
6395,uniqueid_6670 x 2017,0
6396,uniqueid_6671 x 2017,0
6397,uniqueid_6672 x 2017,0
6398,uniqueid_6673 x 2017,1
6399,uniqueid_6674 x 2017,0
6400,uniqueid_6675 x 2017,0
6401,uniqueid_6676 x 2017,0
6402,uniqueid_6677 x 2017,0
6403,uniqueid_6678 x 2017,1
6404,uniqueid_6679 x 2017,0
6405,uniqueid_6680 x 2017,0
6406,uniqueid_6681 x 2017,0
6407,uniqueid_6682 x 2017,0
6408,uniqueid_6683 x 2017,0
6409,uniqueid_6684 x 2017,0
6410,uniqueid_6685 x 2017,1
6411,uniqueid_6686 x 2017,0
6412,uniqueid_6687 x 2017,0
6413,uniqueid_6688 x 2017,0
6414,uniqueid_6689 x 2017,0
6415,uniqueid_6690 x 2017,0
6416,uniqueid_6691 x 2017,0
6417,uniqueid_6692 x 2017,0
6418,uniqueid_6693 x 2017,0
6419,uniqueid_6694 x 2017,0
6420,uniqueid_6695 x 2017,0
6421,uniqueid_6696 x 2017,0
6422,uniqueid_6697 x 2017,0
6423,uniqueid_6698 x 2017,0
6424,uniqueid_6699 x 2017,0
6425,uniqueid_6700 x 2017,0
6426,uniqueid_6701 x 2017,0
6427,uniqueid_6702 x 2017,0
6428,uniqueid_6703 x 2017,0
6429,uniqueid_6704 x 2017,0
6430,uniqueid_6705 x 2017,0
6431,uniqueid_6706 x 2017,0
6432,uniqueid_6707 x 2017,0
6433,uniqueid_6708 x 2017,0
6434,uniqueid_6709 x 2017,0
6435,uniqueid_6710 x 2017,0
6436,uniqueid_6711 x 2017,0
6437,uniqueid_6712 x 2017,0
6438,uniqueid_6713 x 2017,0
6439,uniqueid_6714 x 2017,0
6440,uniqueid_6715 x 2017,0
6441,uniqueid_6716 x 2017,0
6442,uniqueid_6717 x 2017,0
6443,uniqueid_6718 x 2017,1
6444,uniqueid_6719 x 2017,0
6445,uniqueid_6720 x 2017,0
6446,uniqueid_6721 x 2017,0
6447,uniqueid_6722 x 2017,1
6448,uniqueid_6723 x 2017,0
6449,uniqueid_6724 x 2017,1
6450,uniqueid_6725 x 2017,0
6451,uniqueid_6726 x 2017,0
6452,uniqueid_6727 x 2017,0
6453,uniqueid_6728 x 2017,0
6454,uniqueid_6729 x 2017,0
6455,uniqueid_6730 x 2017,0
6456,uniqueid_6731 x 2017,0
6457,uniqueid_6732 x 2017,0
6458,uniqueid_6733 x 2017,0
6459,uniqueid_6734 x 2017,1
6460,uniqueid_6735 x 2017,0
6461,uniqueid_6736 x 2017,0
6462,uniqueid_6737 x 2017,0
6463,uniqueid_6738 x 2017,0
6464,uniqueid_6739 x 2017,0
6465,uniqueid_6740 x 2017,0
6466,uniqueid_6741 x 2017,0
6467,uniqueid_6742 x 2017,0
6468,uniqueid_6743 x 2017,0
6469,uniqueid_6744 x 2017,0
6470,uniqueid_6745 x 2017,1
6471,uniqueid_6746 x 2017,1
6472,uniqueid_6747 x 2017,0
6473,uniqueid_6748 x 2017,0
6474,uniqueid_6749 x 2017,0
6475,uniqueid_6750 x 2017,0
6476,uniqueid_6751 x 2017,0
6477,uniqueid_6752 x 2017,0
6478,uniqueid_6753 x 2017,0
6479,uniqueid_6754 x 2017,0
6480,uniqueid_6755 x 2017,0
6481,uniqueid_6756 x 2017,0
6482,uniqueid_6757 x 2017,0
6483,uniqueid_6758 x 2017,0
6484,uniqueid_6759 x 2017,0
6485,uniqueid_6760 x 2017,0
6486,uniqueid_6761 x 2017,0
6487,uniqueid_6762 x 2017,0
6488,uniqueid_6763 x 2017,0
6489,uniqueid_6764 x 2017,0
6490,uniqueid_6765 x 2017,0
6491,uniqueid_6766 x 2017,0
6492,uniqueid_6767 x 2017,0
6493,uniqueid_6768 x 2017,0
6494,uniqueid_6769 x 2017,1
6495,uniqueid_6770 x 2017,0
6496,uniqueid_6771 x 2017,0
6497,uniqueid_6772 x 2017,0
6498,uniqueid_6773 x 2017,0
6499,uniqueid_6774 x 2017,0
6500,uniqueid_6775 x 2017,0
6501,uniqueid_6776 x 2017,0
6502,uniqueid_6777 x 2017,0
6503,uniqueid_6778 x 2017,0
6504,uniqueid_6779 x 2017,0
6505,uniqueid_6780 x 2017,0
6506,uniqueid_6781 x 2017,0
6507,uniqueid_6782 x 2017,0
6508,uniqueid_6783 x 2017,1
6509,uniqueid_6784 x 2017,0
6510,uniqueid_6785 x 2017,0
6511,uniqueid_6786 x 2017,0
6512,uniqueid_6787 x 2017,0
6513,uniqueid_6788 x 2017,0
6514,uniqueid_6789 x 2017,0
6515,uniqueid_6790 x 2017,0
6516,uniqueid_6791 x 2017,0
6517,uniqueid_6792 x 2017,0
6518,uniqueid_6793 x 2017,0
6519,uniqueid_6794 x 2017,0
6520,uniqueid_6795 x 2017,0
6521,uniqueid_6796 x 2017,0
6522,uniqueid_6797 x 2017,0
6523,uniqueid_6798 x 2017,0
6524,uniqueid_6799 x 2017,0
6525,uniqueid_6800 x 2017,0
6526,uniqueid_6801 x 2017,0
6527,uniqueid_6802 x 2017,0
6528,uniqueid_6803 x 2017,0
6529,uniqueid_6804 x 2017,0
6530,uniqueid_6805 x 2017,0
6531,uniqueid_6806 x 2017,0
6532,uniqueid_6807 x 2017,0
6533,uniqueid_6808 x 2017,0
6534,uniqueid_6809 x 2017,0
6535,uniqueid_6810 x 2017,0
6536,uniqueid_6811 x 2017,0
6537,uniqueid_6812 x 2017,1
6538,uniqueid_6813 x 2017,0
6539,uniqueid_6814 x 2017,0
6540,uniqueid_6815 x 2017,0
6541,uniqueid_6816 x 2017,0
6542,uniqueid_6817 x 2017,1
6543,uniqueid_6818 x 2017,1
6544,uniqueid_6819 x 2017,0
6545,uniqueid_6820 x 2017,0
6546,uniqueid_6821 x 2017,0
6547,uniqueid_6822 x 2017,0
6548,uniqueid_6823 x 2017,0
6549,uniqueid_6824 x 2017,0
6550,uniqueid_6825 x 2017,0
6551,uniqueid_6826 x 2017,0
6552,uniqueid_6827 x 2017,0
6553,uniqueid_6828 x 2017,0
6554,uniqueid_6829 x 2017,0
6555,uniqueid_6830 x 2017,0
6556,uniqueid_6831 x 2017,0
6557,uniqueid_6832 x 2017,0
6558,uniqueid_6833 x 2017,0
6559,uniqueid_6834 x 2017,0
6560,uniqueid_6835 x 2017,0
6561,uniqueid_6836 x 2017,0
6562,uniqueid_6837 x 2017,0
6563,uniqueid_6838 x 2017,0
6564,uniqueid_6839 x 2017,0
6565,uniqueid_6840 x 2017,0
6566,uniqueid_6841 x 2017,0
6567,uniqueid_6842 x 2017,0
6568,uniqueid_6843 x 2017,0
6569,uniqueid_6844 x 2017,0
6570,uniqueid_6845 x 2017,0
6571,uniqueid_6846 x 2017,0
6572,uniqueid_6847 x 2017,0
6573,uniqueid_6848 x 2017,0
6574,uniqueid_6849 x 2017,0
6575,uniqueid_6850 x 2017,0
6576,uniqueid_6851 x 2017,0
6577,uniqueid_6852 x 2017,0
6578,uniqueid_6853 x 2017,0
6579,uniqueid_6854 x 2017,0
6580,uniqueid_6855 x 2017,0
6581,uniqueid_6856 x 2017,0
6582,uniqueid_6857 x 2017,0
6583,uniqueid_6858 x 2017,0
6584,uniqueid_6859 x 2017,0
6585,uniqueid_6860 x 2017,0
6586,uniqueid_6861 x 2017,0
6587,uniqueid_6862 x 2017,0
6588,uniqueid_6863 x 2017,0
6589,uniqueid_6864 x 2017,0
6590,uniqueid_6865 x 2017,0
6591,uniqueid_6866 x 2017,0
6592,uniqueid_6867 x 2017,1
6593,uniqueid_6868 x 2017,0
6594,uniqueid_6869 x 2017,0
6595,uniqueid_6870 x 2017,0
6596,uniqueid_6871 x 2017,0
6597,uniqueid_6872 x 2017,1
6598,uniqueid_6873 x 2017,0
6599,uniqueid_6874 x 2017,0
6600,uniqueid_6875 x 2017,0
6601,uniqueid_6876 x 2017,1
6602,uniqueid_6877 x 2017,1
6603,uniqueid_6878 x 2017,0
6604,uniqueid_6879 x 2017,0
6605,uniqueid_6880 x 2017,0
6606,uniqueid_6881 x 2017,0
6607,uniqueid_6882 x 2017,0
6608,uniqueid_6883 x 2017,0
6609,uniqueid_6884 x 2017,0
6610,uniqueid_6885 x 2017,1
6611,uniqueid_6886 x 2017,0
6612,uniqueid_6887 x 2017,0
6613,uniqueid_6888 x 2017,0
6614,uniqueid_6889 x 2017,0
6615,uniqueid_6890 x 2017,0
6616,uniqueid_6891 x 2017,0
6617,uniqueid_6892 x 2017,0
6618,uniqueid_6893 x 2017,0
6619,uniqueid_6894 x 2017,0
6620,uniqueid_6895 x 2017,0
6621,uniqueid_6896 x 2017,0
